Name,Year,Self,Post,RDA,PSA,CSA,PatRD,CitPat,Q,RDInt,Process,Leverage,Capint,Inter,ROA,Industry
村田製作所,1999,0.301652893,0.443329398,NA,NA,NA,0.033730641,3.901001348,NA,0.070854493,0.386561874,0.196820482,10.14496941,0.629220156,0.093085114,Electric
村田製作所,2000,0.264,0.4368,NA,NA,NA,0.023473568,3.969925415,NA,0.063250749,0.428096451,0.224952729,10.37157352,0.664906071,0.143104188,Electric
村田製作所,2001,0.290897909,0.402829028,NA,NA,NA,0.026536476,3.933150054,NA,NA,NA,NA,NA,NA,NA,Electric
村田製作所,2002,0.277279522,0.419282511,NA,NA,NA,0.019341441,3.773943047,NA,0.080030397,0.347362959,0.134786483,10.71682612,0.640539548,0.062437155,Electric
村田製作所,2003,0.321860465,0.375813953,NA,NA,NA,0.015486926,3.533302676,NA,0.07957109,0.352105165,0.170467199,9.780404766,0.649347394,0.070829533,Electric
村田製作所,2004,0.31884058,0.364953887,NA,NA,NA,0.012358549,3.294380922,NA,0.08247012,0.458307508,0.169619068,9.587064113,0.639290085,0.093215972,Electric
村田製作所,2005,0.330526316,0.394736842,NA,NA,NA,0.010204033,3.317615831,NA,0.077379214,0.463799242,0.162726213,9.948773337,0.683429611,0.085695176,Electric
村田製作所,2006,0.367061356,0.395048439,NA,NA,NA,0.008778807,3.284639312,NA,0.070695051,0.509924038,0.169569094,9.951550675,0.724563148,0.100787014,Electric
村田製作所,2007,0.510781671,0.35309973,0.249830537,0.001870262,0.005925598,0.007486121,3.168326033,0.261431419,0.068224522,0.549504879,0.189240023,11.63762248,0.744931678,0.116263122,Electric
村田製作所,2008,0.465686275,0.368872549,0.274522002,0.001922053,0.005687377,0.007001454,2.959011384,0.567578518,0.066936856,0.430964152,0.180636852,11.82358294,0.753104147,0.118241489,Electric
村田製作所,2009,0.481617647,0.37622549,0.32986225,0.002195553,0.006090665,0.00665597,2.774090905,1.097234252,0.089383257,1.667930294,0.137447805,14.01752864,0.776839598,-0.011347953,Electric
村田製作所,2010,0.515789474,0.303759398,0.349713908,0.002323248,0.005863393,0.006643283,2.523790888,0.644645802,0.078461773,3.232901394,0.137741578,15.85946025,0.809874929,0.037315217,Electric
村田製作所,2011,0.591985428,0.375227687,0.357540717,0.00236454,0.005573256,0.006613345,2.357015112,0.903044491,0.064370487,3.834714675,0.169309707,16.30797747,0.842719685,0.08301602,Electric
村田製作所,2012,0.623076923,0.287179487,0.391344476,0.002732133,0.005648322,0.0069814,2.067367477,2.122350555,0.070088359,3.166640241,0.192172927,15.39305326,0.855550728,0.050885966,Electric
村田製作所,2013,0.695652174,0.31884058,0.39227776600000003,0.00280281,0.004834776,0.007144963,1.724974565,2.846195785,0.07160719,2.604004209,0.208050635,14.81465692,0.887032852,0.054761835,Electric
村田製作所,2014,0.483870968,0.129032258,0.38512156,0.002706266,0.003832833,0.007027045,1.416280797,3.505329379,0.064542302,2.15715583,0.218748769,11.81879556,0.905003567,0.106406194,Electric
村田製作所,2015,0.5,0.25,0.370199108,0.002439282,0.002795157,0.006589108,1.145893463,2.545110819,0.062278279,1.635282586,0.204269816,11.88272773,0.918832208,0.166561518,Electric
村田製作所,2016,NA,NA,0.370498809,0.002172395,0.001995794,0.005863433,0.918707042,2.127239661,0.064403171,1.745636162,0.18039787,12.48152687,0.9325155,0.183934605,Electric
東亜ディーケーケー,1998,NA,NA,NA,0.002336847,0.009936495,NA,4.252094991,NA,NA,0.413919414,0.690077775,NA,NA,0.01437662,Electric
東亜ディーケーケー,1999,0.142857143,0.785714286,NA,0.002718057,0.014236119,NA,5.237609638,NA,NA,0.432234432,0.688236039,6.163934426,NA,-0.014182601,Electric
東亜ディーケーケー,2000,0.228571429,0.114285714,0.140839041,0.006419604,0.027897313,0.045581142,4.345643656,0.337203048,0.058250708,0.4496337,0.6854903,6.094707521,NA,-0.033085304,Electric
東亜ディーケーケー,2001,0.225806452,0.290322581,NA,NA,NA,0.071526038,3.949874922,NA,NA,NA,NA,NA,NA,NA,Electric
東亜ディーケーケー,2002,0.243243243,0.648648649,0.213003906,0.008723329,0.024383972,0.040953844,2.795259995,0.057720141,0.045996101,0.967213115,0.703204163,6.533646322,NA,0.050390251,Electric
東亜ディーケーケー,2003,0.14,0.28,0.340198898,0.011478339,0.03151423,0.033740082,2.745539285,0.162258642,0.049085659,1.170960187,0.688798428,7.069466882,NA,0.031653565,Electric
東亜ディーケーケー,2004,0.243243243,0.324324324,0.424577616,0.011907342,0.031681006,0.028045147,2.660627964,0.63761359,0.044864746,1.400468384,0.674532872,7.485436893,NA,0.038269896,Electric
東亜ディーケーケー,2005,0.115384615,0.5,0.465784488,0.012529251,0.028265129,0.026899245,2.255931271,0.488982302,0.046229071,1.799375488,0.63133576,8.502454992,NA,0.028073369,Electric
東亜ディーケーケー,2006,0.083333333,0.208333333,0.474509431,0.010297394,0.023341859,0.021701136,2.26677348,0.668214313,0.050137414,2.165898618,0.605951075,9.221528861,NA,0.044278061,Electric
東亜ディーケーケー,2007,0.230769231,0.076923077,0.469382332,0.008722216,0.019057567,0.018582327,2.184945547,0.203764208,0.03368466,2.295698925,0.578382522,9.956451613,NA,0.066181168,Electric
東亜ディーケーケー,2008,0.222222222,0.166666667,0.484522699,0.009204202,0.017224853,0.018996432,1.871411863,0.018040964,0.032057165,1.994623656,0.555512017,9.183574879,NA,0.062434692,Electric
東亜ディーケーケー,2009,0,0.142857143,0.542161755,0.008816812,0.015156151,0.016262327,1.71900591,0.21586676899999999,0.038906868,1.615207373,0.541359196,8.202593193,NA,0.05242814,Electric
東亜ディーケーケー,2010,0.333333333,0,0.52196525,0.006896873,0.011342849,0.01321328,1.644636528,0.087875589,0.036747891,1.660522273,0.514472327,8.361809045,0.085009069,0.058645583,Electric
東亜ディーケーケー,2011,0,0,0.420376226,0.005196865,0.00693733,0.012362413,1.334906907,NA,0.032838212,1.063517915,0.450702519,9.603418803,0.106378331,0.112221415,Electric
東亜ディーケーケー,2012,NA,NA,0.401219894,0.004803578,0.005201555,0.011972433,1.08285007,0.458779856,0.031064986,1.123235613,0.40850883,9.708404803,0.102737341,0.087940766,Electric
東亜ディーケーケー,2013,NA,NA,0.408501056,0.004962805,0.004448825,0.012148818,0.896433505,0.49913242,0.038692218,0.921824104,0.374142763,9.623931624,0.092086015,0.085157135,Electric
東亜ディーケーケー,2014,NA,NA,0.392854189,0.004540339,0.003142127,0.011557314,0.692046792,0.383848468,0.036055448,1.069489685,0.35720419,10.22773973,0.09473533,0.076535577,Electric
東亜ディーケーケー,2015,NA,NA,0.37258174,0.003768722,0.002189109,0.010115156,0.580862363,0.188095186,0.036755296,1.076004343,0.339187706,9.643463497,0.112896346,0.070526894,Electric
東亜ディーケーケー,2016,NA,NA,0.367481572,0.003067877,0.0015895010000000001,0.008348384,0.518110884,1.114533716,0.036576853,1.176981542,0.33188569,9.569983137,0.119084183,0.075706396,Electric
東京エレクトロン,1999,0.347919656,0.317073171,0.199066675,0.003511653,0.020512908,0.017640588,5.841382069,3.396092235,0.085533108,0.690986559,0.378124525,15.8460753,0.522535211,0.014555209,Electric
東京エレクトロン,2000,0.348522784,0.323985979,0.312060824,0.004122051,0.022923815,0.013209127,5.561264488,3.218575625,0.084258127,0.420371902,0.452177081,13.77688352,0.582537115,0.059437556,Electric
東京エレクトロン,2001,0.310285714,0.338857143,NA,NA,NA,0.016348294,5.30042448,NA,NA,NA,NA,NA,NA,NA,Electric
東京エレクトロン,2002,0.362058277,0.391816491,0.440196073,0.004908201,0.024267216,0.011150033,4.944218292,4.281386683,0.128826354,0.85205346,0.44760511,20.00707895,0.55360126,-0.041155293,Electric
東京エレクトロン,2003,0.375,0.372395833,0.699059023,0.00595078,0.027812031,0.008512558,4.673677891,3.891435396,0.108825828,0.497829448,0.511338329,16.75748533,0.586362847,-0.043836838,Electric
東京エレクトロン,2004,0.432568149,0.302008608,0.739155757,0.005342722,0.024981667,0.007228142,4.675830967,4.192101862,0.083356304,0.515929477,0.501903382,17.88692221,0.542497555,0.026593926,Electric
東京エレクトロン,2005,0.425987944,0.292699263,0.683107592,0.004663393,0.020728586,0.006826733,4.44495756,4.161065747,0.069039342,0.584159677,0.477624472,16.82468412,0.633987195,0.08656413,Electric
東京エレクトロン,2006,0.42791411,0.250766871,0.675240905,0.00462018,0.018006948,0.00684227,3.897455514,2.253872955,0.073004337,0.624206255,0.424612095,16.37512639,0.610306582,0.113575266,Electric
東京エレクトロン,2007,0.518164436,0.281070746,0.623196954,0.00404287,0.014035552,0.006487307,3.471680336,0.108461719,0.066857596,0.651753061,0.390262072,16.80835432,0.631660553,0.18742578,Electric
東京エレクトロン,2008,0.496909765,0.255871446,0.60328616,0.003587057,0.011092103,0.005945863,3.092257436,0.949829873,0.072919828,0.640890813,0.312268783,14.6307412,0.642479618,0.213440176,Electric
東京エレクトロン,2009,0.513595166,0.196374622,0.679651956,0.00368073,0.010541613,0.00541561,2.864001001,0.809233799,0.120033774,0.957842834,0.20886759,15.71658166,0.588902972,0.014403631,Electric
東京エレクトロン,2010,0.549356223,0.135193133,0.7224194,0.00364946,0.009552543,0.005051719,2.617522643,0.352130342,0.129167105,0.83146231,0.248410643,14.2443385,0.611576644,-0.011153858,Electric
東京エレクトロン,2011,0.5859375,0.072916667,0.706542117,0.003404017,0.008014567,0.004817854,2.3544440190000002,0.199373578,0.105526661,0.877149251,0.277312918,15.95020787,0.727592333,0.123057816,Electric
東京エレクトロン,2012,0.633802817,0.063380282,0.764401161,0.003379465,0.007040088,0.004421062,2.083196106,0.774841662,0.128742945,0.818234748,0.236095762,16.52564583,0.729321693,0.077336941,Electric
東京エレクトロン,2013,0.594594595,0.027027027,0.890410626,0.003650627,0.006482432,0.004099937,1.775703698,2.137525267,0.14729167,1.062753589,0.219721557,20.82009671,0.76170674,0.022908293,Electric
東京エレクトロン,2014,0,0,0.925860612,0.003578405,0.00507967,0.003864949,1.419534898,1.355050342,0.12849862,1.186277542,0.287206837,16.8318433,0.735972034,-0.014187941,Electric
東京エレクトロン,2015,NA,NA,0.884978397,0.003180966,0.003598929,0.0035944,1.131394778,2.229823525,0.116369609,1.288313531,0.26820658000000003,18.92945408,0.844982418,0.099100271,Electric
東京エレクトロン,2016,NA,NA,1.041547643,0.002911418,0.003082275,0.00279528,1.058685227,5.236924598,0.114897552,1.12863667,0.28880329,16.55386208,0.816541356,0.134195146,Electric
東京コスモス電機,1998,NA,NA,0.093147039,0.003295359,0.0082983210000000009,0.035378032,2.518184367,3.126497006,0.012870013,2.265465936,0.847383868,15.25471698,0.197738555,0.021151705,Electric
東京コスモス電機,1999,0.333333333,0,0.281141603,0.005218789,0.013670759,0.018562848,2.619527138,5.244168496,0.014319014,2.134690681,0.893488372,15.52559727,0.188145188,-0.067790698,Electric
東京コスモス電機,2000,NA,NA,0.226236789,0.002066383,0.005412947,0.009133718,2.619527138,3.094215883,0.016644406,1.419733751,0.858363563,10.3700565,0.218432138,-0.042885933,Electric
東京コスモス電機,2001,0,0.833333333,NA,NA,NA,0.010416131,3.52541716,NA,NA,NA,NA,NA,NA,NA,Electric
東京コスモス電機,2002,0,0,0.450560077,0.004173377,0.011211743,0.009262644,2.686491539,5.242075658,0.024854172,0.682850431,0.875187166,8.951724138,0.22368754800000001,-0.027058824,Electric
東京コスモス電機,2003,0.285714286,0.714285714,0.495419028,0.006438719,0.012515068,0.012996511,1.943720123,5.208183283,0.022615421,0.678151919,0.852937982,8.947460595,0.226154207,0.042576301,Electric
東京コスモス電機,2004,0.5,0,0.494905645,0.003867249,0.007545622,0.007814113,1.951160282,3.516389799,0.03996037,0.722004699,0.782824934,9.067615658,0.20673712,0.083001768,Electric
東京コスモス電機,2005,0.25,0.5,0.552920464,0.002945656,0.006643701,0.005327449,2.255423744,2.312648978,0.040496476000000003,0.738449491,0.751811398,9.177935943,0.198590512,0.064453336,Electric
東京コスモス電機,2006,NA,NA,0.621441992,0.002061469,0.004649485,0.003317234,2.255423744,1.27908441,0.040882476,0.889584965,0.719113824,7.845626072,0.225846926,-0.010625071,Electric
東京コスモス電機,2007,0,0,0.654600168,0.002521652,0.003937662,0.003852202,1.561540437,0.532084708,0.041107561,0.898981989,0.681574656,6.975778547,0.243237487,0.070929420000000007,Electric
東京コスモス電機,2008,0,0.5,0.712886721,0.002573817,0.005760876,0.003610415,2.238261756,0.614669183,0.040756757,0.798747063,0.672496211,6.591065292,0.224648649,0.067972485,Electric
東京コスモス電機,2009,0,0,0.836387746,0.003323908,0.005587935,0.003974123,1.68113431,0.963897879,0.043182128,0.612372749,0.660087429,7.067698259,0.228442991,-0.009935091,Electric
東京コスモス電機,2010,0.25,0.5,0.816548871,0.003887534,0.007011563,0.004760932,1.803601819,0.627564016,0.037590647,0.574001566,0.686066814,6.687739464,0.251590943,0.045047142,Electric
東京コスモス電機,2011,NA,NA,0.754833636,0.002581539,0.004656068,0.00342001,1.803601819,0.503545857,0.036657559,0.609240407,0.672303765,4.665389527,NA,0.047968517,Electric
東京コスモス電機,2012,1,0,0.76711942,0.003184661,0.004399553,0.004151455,1.381482051,0.768664085,0.040722193,0.598277212,0.653040987,3.886956522,NA,0.03646981,Electric
東京コスモス電機,2013,NA,NA,0.701410622,0.002717355,0.002969267,0.003874128,1.092704878,0.232028584,0.040157259,0.53797964,0.605498435,3.747957993,0.270710475,0.062248547,Electric
東京コスモス電機,2014,NA,NA,0.683887781,0.002171112,0.002084907,0.003174661,0.960294278,0.115174283,0.04744186,0.567736883,0.566138772,3.760820046,0.277342193,0.06209411,Electric
東京コスモス電機,2015,NA,NA,0.69938823,0.002110794,0.001791599,0.003018058,0.848779658,0.070629632,0.048891786,0.642913078,0.548850575,3.757770632,0.38148631,0.018965517,Electric
東京コスモス電機,2016,NA,NA,0.833476355,0.002398353,0.001542627,0.00287753,0.643202538,1.132614445,0.053918145,0.661707126,0.631321197,4.640311804,0.389858919,-0.024379857,Electric
東光高岳,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Electric
東光高岳,2013,0,0,0.0416036,1.23e-4,1.64e-4,0.002949853,1.333333333,0.106854746,0.026740288,0.658625,0.515664611,17.91011689,NA,0.200168376,Electric
東光高岳,2014,NA,NA,0.102529849,4.1596e-4,1.63e-4,0.004056963,0.392446953,0.092200837,0.03624282,0.7325,0.51669694,18.6558368,NA,0.007386708,Electric
東光高岳,2015,NA,NA,0.166654119,5.38e-4,1.5e-4,0.003229662,0.27809991,0.298482406,0.029791816,0.45925,0.540691387,18.00259933,NA,0.013462984,Electric
東光高岳,2016,NA,NA,0.214905326,4.38e-4,1.16e-4,0.0020363,0.264458294,0.131159573,0.024494439,0.353125,0.543845356,17.17992565,NA,0.017210413,Electric
東洋電機,1998,0,0.333333333,0.06918745,0.002638879,0.00551416,0.038141003,2.089584596,0.527730223,0.027789746,0.75216972,0.595147839,9.668257757,NA,0.056319723,Electric
東洋電機,1999,NA,NA,0.108261846,0.002043004,0.004269029,0.01887095,2.089584596,0.470879827,0.021692266,0.723240116,0.560993163,9.228028504,NA,0.011275039,Electric
東洋電機,2000,0,0.5,0.105785695,0.002255389,0.004642783,0.021320359,2.058528894,0.278807797,0.006118995,0.834136933,0.537037037,9.550251256,NA,0.030943847,Electric
東洋電機,2001,0.2,0,NA,NA,NA,0.025938128,2.040161466,NA,NA,NA,NA,NA,NA,NA,Electric
東洋電機,2002,NA,NA,0.111193951,0.002159266,0.003871037,0.019418912,1.792756264,0.370700374,0.011972862,0.852459016,0.525471814,9.709302326,NA,0.009004564,Electric
東洋電機,2003,0,1,0.12918869,0.00275555,0.003281152,0.021329654,1.190742994,0.468136073,0.014680884,0.782063645,0.493573265,9.774294671,NA,0.009606278,Electric
東洋電機,2004,NA,NA,0.133165575,0.002063742,0.002457387,0.015497566,1.190742994,0.977235867,0.009410743,0.780135005,0.523761755,10.12333333,NA,0.022946708,Electric
東洋電機,2005,0,0,0.142189273,0.002942354,0.003786291,0.020693221,1.286823659,0.565582073,0.008521363,0.830279653,0.564563583,6.46743295,NA,0.036940177,Electric
東洋電機,2006,NA,NA,0.144091027,0.002365028,0.002970074,0.016413433,1.255830292,0.361720796,0.009886194,0.891996143,0.541147132,7.189795918,NA,0.046947848,Electric
東洋電機,2007,0,0.5,0.14726923,0.002114166,0.002769559,0.014355786,1.310001133,NA,0.012516185,0.882352941,0.542627076,6.487712665,NA,0.055057876,Electric
東洋電機,2008,NA,NA,0.161228798,0.001801154,0.002058295,0.011171418,1.142764528,NA,0.013569505,0.75216972,0.50241494,5.998148148,0.123886472,0.047547494,Electric
東洋電機,2009,NA,NA,0.175921581,0.001334588,0.00152512,0.007586265,1.142764528,NA,0.016909891,0.659594986,0.495531388,5.945590994,0.114199676,0.041025089,Electric
東洋電機,2010,NA,NA,0.180955085,0.001026148,0.001172646,0.005670735,1.142764528,0.160789786,0.011748054,0.650916104,0.478362965,5.666666667,0.1004954,0.015542883,Electric
東洋電機,2011,NA,NA,0.183439011,0.001032659,9.12585e-4,0.005629442,0.883723544,NA,0.008251473,0.650916104,0.502246083,5.373831776,0.098100851,0.031554728,Electric
東洋電機,2012,NA,NA,0.173949781,7.48083e-4,6.61099e-4,0.00430057,0.883723544,NA,0.008147142,0.621022179,0.496584116,5.362068966,0.099370448,0.044299744,Electric
東洋電機,2013,NA,NA,0.170117334,5.40333e-4,4.77505e-4,0.003176235,0.883723544,NA,0.01118541,0.677917068,0.492177851,5.52815534,0.117446809,0.033449979,Electric
東洋電機,2014,NA,NA,0.171078949,5.96671e-4,3.46793e-4,0.003487696,0.581213496,NA,0.013358553,0.712632594,0.472669794,6.207692308,0.10615912,0.034060779,Electric
東洋電機,2015,NA,NA,0.17644978,4.43224e-4,2.57608e-4,0.0025119,0.581213496,0.804774815,0.01396906,0.81388621,0.49550841,7.284894837,0.12976218,0.008123089,Electric
東洋電機,2016,NA,NA,0.184718625,3.24845e-4,1.88804e-4,0.001758595,0.581213496,1.379440253,0.01766055,0.774349084,0.476442817,7.084479371,0.100688073,0.049137682,Electric
東洋電機製造,1998,0.29,0.36,NA,0.017138184,0.04189039,NA,2.444272397,NA,NA,0.664733437,0.753542036,5.579134138,0.116011171,-0.022424211,Electric
東洋電機製造,1999,0.204301075,0.365591398,NA,0.021276791,0.052621757,NA,2.47319992,NA,NA,0.604505911,0.776300627,5.804724409,0.126770929,-0.039995503,Electric
東洋電機製造,2000,0.306122449,0.387755102,0.087867285,0.020309074,0.049889527,0.231133507,2.456514165,NA,0.020580197,0.528217711,0.77471961,5.411814346,0.180809378,-0.021400231,Electric
東洋電機製造,2001,0.283018868,0.396226415,NA,NA,NA,0.237003522,2.423704718,NA,NA,NA,NA,NA,NA,NA,Electric
東洋電機製造,2002,0.324324324,0.351351351,0.151894948,0.01688144,0.041090339,0.111138916,2.434054172,1.800917555,0.018907127,1.621012715,0.765410902,9.947222222,0.115832121,-0.032522204,Electric
東洋電機製造,2003,0.288135593,0.305084746,0.122814299,0.011712101,0.028334886,0.095364309,2.41928299,0.788367753,0.008855961,1.479143431,0.664309304,9.52994012,0.084079945,0.09964306,Electric
東洋電機製造,2004,0.208333333,0.375,0.134705385,0.009947833,0.024375673,0.073848813,2.450350139,1.977968659,0.01408404,1.680571046,0.604344986,10.30987292,0.123409332,0.053074834,Electric
東洋電機製造,2005,0.282051282,0.384615385,0.163240925,0.008120106,0.019924271,0.049743079,2.453695831,1.254632664,0.019470405,1.824001785,0.589801011,10.43043884,0.155388254,0.084010493,Electric
東洋電機製造,2006,0.414634146,0.12195122,0.169088632,0.00677842,0.015908197,0.040087968,2.346888826,0.404153557,0.020521353,2.484496989,0.549977788,13.47556391,0.153663647,0.067910558,Electric
東洋電機製造,2007,0.285714286,0.285714286,0.213790566,0.007074194,0.015642067,0.033089363,2.211144911,0.307239525,0.022203385,2.474459068,0.587434291,13.80758557,0.112575538,-0.003606979,Electric
東洋電機製造,2008,0.444444444,0.111111111,0.268469595,0.00650961,0.013795589,0.024247102,2.119265168,1.976950904,0.021164437,2.182730924,0.611857171,12.57221711,0.132730134,0.03251251,Electric
東洋電機製造,2009,0.25,0.25,0.338135357,0.006949162,0.01266928,0.020551421,1.823137752,1.073965957,0.024860049,1.927264614,0.619737645,12.01050621,0.126497321,0.02504576,Electric
東洋電機製造,2010,0.1,0,0.362806846,0.006602972,0.010740282,0.018199689,1.626583097,0.534897509,0.020294109,1.914100848,0.6339683,12.75582479,0.199582263,0.028675294,Electric
東洋電機製造,2011,0.2,0,0.358540983,0.005668391,0.007876311,0.015809603,1.389514443,0.282042989,0.02419972,2.041616647,0.613222379,12.97366185,0.26543161,0.034695869,Electric
東洋電機製造,2012,NA,NA,0.361514306,0.004939973,0.006111737,0.013664668,1.237200441,0.79665131,0.020663728,2.293517407,0.604841674,14.18723404,0.346642468,0.046158693,Electric
東洋電機製造,2013,NA,NA,0.315548182,0.00423425,0.004402394,0.013418713,1.039710395,0.798050992,0.029959117,3.018607443,0.562836371,17.45384615,0.236631235,0.030025493,Electric
東洋電機製造,2014,NA,NA,0.30810903,0.003847124,0.003235003,0.012486241,0.840888792,0.795836225,0.019023372,3.255902361,0.56761709,17.64945878,0.273450239,0.023015731,Electric
東洋電機製造,2015,NA,NA,0.254010003,0.003733314,0.002028336,0.014697509,0.543307056,2.959224558,0.022641795,4.50080032,0.530627251,22.57154605,0.380392256,0.037970626,Electric
東洋電機製造,2016,NA,NA,0.282271098,0.003089405,0.001631523,0.010944816,0.528102684,3.723460211,0.021838676,3.962985194,0.528636554,19.84899598,0.318321341,0.027949754,Electric
東芝テック,1998,0.192525481,0.343148358,0.154661905,0.007074248,0.021926727,0.045740083,3.099513299,NA,0.052797559,0.393085265,0.478603901,4.14588508,0.23036396,0.04881984,Electric
東芝テック,1999,0.154311649,0.295007564,0.294202365,0.007446363,0.021533857,0.025310345,2.891862285,NA,0.06150354,0.355257562,0.494724717,4.54238245,0.318911109,0.043493817,Electric
東芝テック,2000,0.103338633,0.408585056,0.480431172,0.007072589,0.020799211,0.014721336,2.940820036,NA,0.080639891,0.633083986,0.471915546,5.495925404,0.444309088,0.031806589,Electric
東芝テック,2001,0.13924050599999999,0.470162749,NA,NA,NA,0.016216083,2.971687232,NA,NA,NA,NA,NA,NA,NA,Electric
東芝テック,2002,0.180995475,0.488687783,0.693524442,0.008192448,0.023039739,0.011812775,2.812314257,0.553872793,0.07499911,1.076505466,0.530068286,6.987256609,0.477604062,-0.027289493,Electric
東芝テック,2003,0.131621188,0.332263242,0.851164209,0.00891686,0.023870508,0.010476074,2.677008401,0.684431579,0.07163993,1.097295539,0.532625943,6.587807439,0.504538044,0.027625358,Electric
東芝テック,2004,0.186695279,0.442060086,1.019160958,0.009426688,0.023403071,0.00924946,2.482639725,1.17861259,0.072334722,1.272072252,0.543074624,7.002120968,0.483451746,0.041512069,Electric
東芝テック,2005,0.168316832,0.326732673,1.16317247,0.00964052,0.022346205,0.008288126,2.317945939,1.103221698,0.06847924,1.328963499,0.553403738,6.950442356,0.498278782,0.040695263,Electric
東芝テック,2006,0.335731415,0.400479616,1.335150795,0.009934699,0.0222557,0.007440882,2.240198742,1.299610107,0.062250509,0.953991644,0.54116225,6.205754808,0.570193639,0.042639949,Electric
東芝テック,2007,0.332493703,0.377833753,1.396221212,0.009248729,0.020499887,0.006624114,2.216508509,NA,0.057804226,1.00860624,0.556700312,6.093045395,0.530221496,0.053255809,Electric
東芝テック,2008,0.267924528,0.335849057,1.528662815,0.008845589,0.018780844,0.005786488,2.123187495,0.095062097,0.062228939,0.825694271,0.486554592,5.553572292,0.588068239,0.070850815,Electric
東芝テック,2009,0.261538462,0.369230769,1.728857283,0.009927574,0.019497268,0.005742275,1.96395088,0.33628703,0.070021297,0.856567426,0.495852427,5.261145534,0.548442972,0.019316298,Electric
東芝テック,2010,0.43902439,0.223577236,1.690942792,0.010475269,0.018022939,0.006194928,1.720522714,NA,0.061841362,0.842056542,0.507135998,4.761002786,0.535312059,0.019774245,Electric
東芝テック,2011,0.418530351,0.166134185,1.709310123,0.012051412,0.01920446,0.007050454,1.593544334,0.286984359,0.064040497,0.836752564,0.513087681,4.342366356,0.464852526,0.035240062,Electric
東芝テック,2012,0.297520661,0.132231405,1.704425964,0.012885002,0.018198152,0.007559731,1.41235157,0.960788645,0.058051249,0.774505879,0.494521316,4.241688947,0.494703426,0.028621557,Electric
東芝テック,2013,0.552631579,0.105263158,2.480094335,0.019555832,0.023100469,0.007885116,1.181257277,2.100651304,0.054858519,0.794796097,0.545550717,7.708193206,0.529134763,0.033152129,Electric
東芝テック,2014,0.5,0,2.40142039,0.019192771,0.018155587,0.007992258,0.94595964,0.711236825,0.050311289,0.984438329,0.526797342,8.443179578,0.589950972,0.038724513,Electric
東芝テック,2015,NA,NA,2.250004746,0.016250999,0.012860497,0.007222651,0.791366539,0.854874164,0.048850788,0.912434326,0.512660491,8.60451895,0.602817127,0.023286281,Electric
東芝テック,2016,NA,NA,4.190137422,0.023966744,0.017679249,0.005719799,0.737657521,3.082988151,0.051770023,0.96659995,0.750158905,4.119088238,0.623712037,-0.316343235,Electric
松尾電機,1998,0.5,0.125,NA,3.95681e-4,8.18772e-4,NA,2.069273562,NA,NA,0.327477477,0.148063655,7.872282609,0.304633167,0.016970844,Electric
松尾電機,1999,0,0.764705882,NA,3.86646e-4,0.001834061,NA,4.743510995,NA,NA,0.243693694,0.146555791,8.341258741,0.357367792,-0.035798537,Electric
松尾電機,2000,0,0.714285714,0.03185145,4.2234e-4,0.001902599,0.013259668,4.504901965,NA,0.04149744,0.301351351,0.207639149,10.31018519,0.383807169,0.007767718,Electric
松尾電機,2001,NA,NA,NA,NA,NA,0.011069194,4.504901965,NA,NA,NA,NA,NA,NA,NA,Electric
松尾電機,2002,NA,NA,0.056547693,2.49823e-4,0.001125427,0.004417911,4.504901965,NA,0.041131855,1.100900901,0.164339732,14.1826215,0.274504084,-0.044502618,Electric
松尾電機,2003,NA,NA,0.094199726,2.22146e-4,0.001000745,0.002358242,4.504901965,NA,0.044111395,0.676126126,0.191538512,11.60646109,0.242878401,-0.103887532,Electric
