Code,Year,Pref,Municip,LDP,JCP,Turnout,EldPop,Fstrength,LDPPR,JCPPR,LDPDif,JCPDif,Kaso,Kaso2,IncomePerCapita,LATperCapita,Fusion,Kaso.fusion,Kaso2.fusion,social_capital,kuname,LDP_mean,Turnout_mean,LDP_relative,Turnout_relative
45202,2014,宮崎県,都城市,0.7367335095750854,0.26326649042491457,0.45370173988722545,28.859,0.5,0.42967186073699215,0.10463943116121903,0.3070616488380933,0.15862705926369552,一部過疎,Kaso,2502.3,121.80024116973381,1,一部過疎,Kaso-Merged,0.4477320728480862,Miyazaki3,0.8121370212645325,0.5199388771269098,0.9071541997038375,0.8726059155151101
45202,2017,宮崎県,都城市,0.676881835074786,0.11004660797514242,0.4801620676793459,28.859,0.52,0.3947835048421563,0.06271312307715624,0.28209833023262976,0.04733348489798618,一部過疎,Kaso,2616.8,111.56812439025869,1,一部過疎,Kaso-Merged,0.45217308949080914,Miyazaki3,0.7064119958807898,0.5217943872786913,0.9581969714866123,0.9202131709072802
45202,2021,宮崎県,都城市,0.7945509000336175,0.15490052260016504,0.4968530061573269,31.730448428830897,0.54,0.4448482325299003,0.0660691392241669,0.3497026675037172,0.08883138337599814,一部過疎,Kaso,2606.967234,108.36453560756972,1,一部過疎,Kaso-Merged,NA,Miyazaki3,0.8182680981461539,0.5308048032640976,0.9710153699426026,0.9360371328631737
45203,2009,宮崎県,延岡市,0.5246851940708849,NA,0.7086105495313362,27.213,0.51,0.24850605441107093,0.040611731404308855,0.27617913965981394,NA,みなし過疎,Kaso,2623.3,118.60201094662378,1,みなし過疎,Kaso-Merged,0.422073219206808,Miyazaki2,0.6395310064917373,0.7882671988804764,0.8204218227809471,0.8989471470305104
45203,2012,宮崎県,延岡市,0.6102087000251446,0.06909730952979633,0.5481988605035839,27.213,0.45,0.266570965965047,0.042581248226476826,0.3436377340600976,0.026516061303319502,みなし過疎,Kaso,2531.5,128.002782393926,1,みなし過疎,Kaso-Merged,0.4386039751813713,Miyazaki2,0.7544438778746844,0.6539686600236876,0.8088192083208903,0.8382647273704636
45203,2014,宮崎県,延岡市,0.7596838434075572,0.2403161565924428,0.4630077300132815,31.084,0.46,0.32823906939430403,0.08692338547934216,0.4314447740132532,0.15339277111310062,一部過疎,Kaso,2527.8,131.64118441342612,1,一部過疎,Kaso-Merged,0.44056023723969723,Miyazaki2,0.8292931313390739,0.6355064012297735,0.9160619022382142,0.7285650138492886
45203,2017,宮崎県,延岡市,0.6805181588822694,0.22076875781796595,0.4506817508623408,31.084,0.48,0.31034199950791436,0.05911178545066842,0.37017615937435505,0.16165697236729754,一部過疎,Kaso,2604.1,122.34598390846843,1,一部過疎,Kaso-Merged,0.44498482477987406,Miyazaki2,0.7553106196533454,0.6167852014596241,0.9009778774123386,0.7306948185459071
45203,2021,宮崎県,延岡市,0.5710046471697057,NA,0.5368730085569428,34.295393403965605,0.49,0.332477396153492,0.04708947844890732,0.2385272510162137,NA,一部過疎,Kaso,2651.516886,127.29434768653817,1,一部過疎,Kaso-Merged,NA,Miyazaki2,0.6919505205683486,0.6523718297798696,0.8252102284722592,0.8229555355541643
45204,2009,宮崎県,日南市,0.659252880389595,NA,0.6892204416610385,31.032,0.38,0.33159691036464883,0.03853062690856835,0.3276559700249461,NA,一部過疎,Kaso,2538.4,174.15907712042156,1,一部過疎,Kaso-Merged,0.4269145985728214,Miyazaki3,0.6915133465022039,0.6787702872680853,0.95334802100959,1.0153957157361926
45204,2012,宮崎県,日南市,0.8559371025552087,0.1440628974447913,0.53103702339289,31.032,0.36,0.3458720819889922,0.05040804706775479,0.5100650205662165,0.09365485037703652,一部過疎,Kaso,2456.4,183.28121478964795,1,一部過疎,Kaso-Merged,0.42685281671742265,Miyazaki3,0.8494554136702617,0.5296999091191775,1.00763040505792,1.0025242863944153
