Code,Year,Pref,Municip,Ku,JCP,LDP,TotVote,VotePop,Turnout,EldPop,Fstrength,JCPPR,LDPPR,LDPDif,JCPDif,Kaso,Kaso2,IncomePerCapita,Fusion,Kaso.fusion,Kaso2.fusion
01216,2009,北海道,芦別市,10区,NA,0.30303828591499826,11388,14751,0.772015456579215,38.531,0.28,0.06863844097611452,0.15486763818228852,0.14817064773270974,NA,全部過疎,Kaso,2264,0,全部過疎,Kaso
01216,2012,北海道,芦別市,10区,0.061288632792037716,NA,9545,14751,0.6470747745915532,38.531,0.25,0.07486574707802464,0.23796988522691376,NA,-0.013577114285986923,全部過疎,Kaso,2276.4,0,全部過疎,Kaso
01216,2014,北海道,芦別市,10区,0.1014957264957265,NA,8424,13217,0.6373609745025346,43.643,0.25,0.11927144535840188,0.2626321974148061,NA,-0.017775718862675385,全部過疎,Kaso,2260.1,0,全部過疎,Kaso
01216,2017,北海道,芦別市,10区,NA,NA,8557,13217,0.6474237724143149,43.643,0.26,0.08135036924158949,0.260461845035752,NA,NA,全部過疎,Kaso,2337,0,全部過疎,Kaso
01216,2021,北海道,芦別市,１０区,NA,NA,7758,11496,0.6748434237995825,47.1270674923571,0.26,0.08151327112757036,0.2973219315291123,NA,NA,全部過疎,Kaso,2403.41547,0,全部過疎,Kaso
01217,2009,北海道,江別市,５区,NA,0.42688279634447335,74955,104231,0.7191238690984448,21.83,0.54,0.07835206193161272,0.23196228386215395,0.1949205124823194,NA,Normal,Normal,2928.2,0,Normal,Normal
01217,2012,北海道,江別市,５区,0.09228475845452497,0.4577317085853946,57691,104231,0.5534917634868705,21.83,0.5,0.07628646486152367,0.24544564825466594,0.21228606033072864,0.015998293593001298,Normal,Normal,2761.3,0,Normal,Normal
01217,2014,北海道,江別市,５区,0.12201057459995097,0.45666865086312547,57118,103366,0.552580152080955,27.011,0.5,0.1329370958464783,0.2597214717724365,0.19694717909068898,-0.010926521246527335,Normal,Normal,2724.1,0,Normal,Normal
01217,2017,北海道,江別市,５区,NA,0.4659379606686949,63766,103366,0.6168953040651665,27.011,0.54,0.08728485573141186,0.2661023882193764,0.19983557244931854,NA,Normal,Normal,2761.3,0,Normal,Normal
01217,2021,北海道,江別市,５区,0.06281836353085306,0.48660455219549936,62036,99839,0.6213603902282675,31.097678713847998,0.55,0.0854900448448149,0.3051015162661594,0.18150303592933997,-0.02267168131396184,Normal,Normal,2760.678534,0,Normal,Normal
01218,2009,北海道,赤平市,10区,NA,0.31077481840193705,8260,11272,0.7327892122072391,38.846,0.23,0.08540540540540541,0.1744144144144144,0.13636040398752264,NA,全部過疎,Kaso,2197.4,0,全部過疎,Kaso
01218,2012,北海道,赤平市,10区,0.08030112923462986,NA,6376,11272,0.5656493967352733,38.846,0.2,0.077897403419886,0.21390120329322357,NA,0.002403725814743851,全部過疎,Kaso,2200.1,0,全部過疎,Kaso
01218,2014,北海道,赤平市,10区,0.13787085514834205,NA,5730,10044,0.570489844683393,44.701,0.2,0.13564614050303556,0.2424978317432784,NA,0.0022247146453064914,全部過疎,Kaso,2267.4,0,全部過疎,Kaso
01218,2017,北海道,赤平市,10区,NA,NA,5936,10044,0.5909996017522899,44.701,0.21,0.10092670598146589,0.2367312552653749,NA,NA,全部過疎,Kaso,2353.9,0,全部過疎,Kaso
01218,2021,北海道,赤平市,１０区,NA,NA,5410,8625,0.6272463768115942,47.6284997910572,0.21,0.07867496304817675,0.280444246272209,NA,NA,全部過疎,Kaso,2460.722386,0,全部過疎,Kaso
01219,2009,北海道,紋別市,12区,NA,0.4636977766117925,15247,21332,0.714747796737296,28.699,0.33,0.04401595744680851,0.29601063829787233,0.16768713831392018,NA,全部過疎,Kaso,2731.1,0,全部過疎,Kaso
01219,2012,北海道,紋別市,12区,0.05819281524926686,0.4850623167155425,10912,21332,0.5115319707481718,28.699,0.29,0.0499359795134443,0.31022498628132433,0.17483733043421817,0.00825683573582256,全部過疎,Kaso,2758.3,0,全部過疎,Kaso
01219,2014,北海道,紋別市,12区,0.10718915146076378,0.5479110579319972,10029,20178,0.4970264644662504,33.022,0.28,0.10041293181589284,0.3509920435089133,0.19691901442308396,0.006776219644870948,全部過疎,Kaso,3009.3,0,全部過疎,Kaso
01219,2017,北海道,紋別市,12区,0.12512650657834207,0.5334437390744319,10869,20178,0.5386559619387452,33.022,0.31,0.06303408986492695,0.29238261508775154,0.24106112398668034,0.062092416713415116,全部過疎,Kaso,2877.1,0,全部過疎,Kaso
01219,2021,北海道,紋別市,１２区,0.0718131030980193,0.6028440832910107,9845,18107,0.5437123764290054,36.976364335126796,0.32,0.06666667354661233,0.3862745496671362,0.2165695336238745,0.00514642955140697,全部過疎,Kaso,3027.426235,0,全部過疎,Kaso
01220,2009,北海道,士別市,６区,0.02286554790399144,0.3065454302333356,14957,18679,0.8007387975801702,32.744,0.29,0.04749846006433509,0.2830059544179043,0.023539475815431254,-0.02463291216034365,全部過疎,Kaso,2727.9,1,全部過疎-Merged,Kaso-Merged
01220,2012,北海道,士別市,６区,0.034550923936398796,0.34645466265577995,11635,18679,0.6228920177739707,32.744,0.24,0.044450289321409785,0.2817815184990356,0.06467314415674436,-0.009899365385010989,全部過疎,Kaso,2698.5,1,全部過疎-Merged,Kaso-Merged
01220,2014,北海道,士別市,６区,0.04897815362931642,0.328400281888654,11352,17336,0.6548223350253807,37.416,0.24,0.06942818550202612,0.29176046825754165,0.03663981363111235,-0.020450031872709697,全部過疎,Kaso,2719.2,1,全部過疎-Merged,Kaso-Merged
01220,2017,北海道,士別市,６区,NA,0.3402660001785236,11203,17336,0.646227503461006,37.416,0.27,0.05462490895848507,0.2855972323379461,0.054668767840577503,NA,全部過疎,Kaso,2883.3,1,全部過疎-Merged,Kaso-Merged
01220,2021,北海道,士別市,６区,NA,0.5141085271317829,9675,15678,0.6171067738231917,40.9639889196676,0.27,0.04976228734942286,0.36798736059031806,0.14612116654146484,NA,全部過疎,Kaso,2924.246125,1,全部過疎-Merged,Kaso-Merged
01221,2009,北海道,名寄市,６区,0.03115405908701998,0.4455684735014344,19869,26014,0.763781040977935,26.894,0.3,0.03835313066237165,0.3358163881618683,0.1097520853395661,-0.00719907157535167,全部過疎,Kaso,2852.5,1,全部過疎-Merged,Kaso-Merged
01221,2012,北海道,名寄市,６区,0.04412820680201057,0.5243814870422351,15319,26014,0.5888752210348274,26.894,0.27,0.03549412757121537,0.36078126013886186,0.16360022690337322,0.008634079230795205,全部過疎,Kaso,2770.6,1,全部過疎-Merged,Kaso-Merged
01221,2014,北海道,名寄市,６区,0.06701952158372285,0.5063926312895244,14548,24898,0.5843039601574423,30.274,0.27,0.0696285106090778,0.38913685367026024,0.11725577761926415,-0.0026089890253549602,全部過疎,Kaso,2717.1,1,全部過疎-Merged,Kaso-Merged
01221,2017,北海道,名寄市,６区,NA,0.5073406310367031,15530,24898,0.6237448791067556,30.274,0.27,0.05384565957720234,0.36207672042665295,0.14526391061005017,NA,全部過疎,Kaso,2835.7,1,全部過疎-Merged,Kaso-Merged
01221,2021,北海道,名寄市,６区,NA,0.5729700198046849,14643,22744,0.6438181498417165,32.6169921078958,0.28,0.04204664406868389,0.43786985296692327,0.1351001668377616,NA,全部過疎,Kaso,2852.985468,1,全部過疎-Merged,Kaso-Merged
01222,2009,北海道,三笠市,10区,NA,0.33022154103385815,7177,9237,0.7769838692216088,42.334,0.22,0.06602456728084868,0.19123394751535455,0.1389875935185036,NA,全部過疎,Kaso,2260.9,0,全部過疎,Kaso
01222,2012,北海道,三笠市,10区,0.06738934056007227,NA,5535,9237,0.5992205261448522,42.334,0.19,0.060267448250595344,0.2141417842095622,NA,0.007121892309476928,全部過疎,Kaso,2256.5,0,全部過疎,Kaso
01222,2014,北海道,三笠市,10区,0.10597592433361995,NA,4652,8134,0.5719203343988197,46.067,0.18,0.09972591187012439,0.2317098882563778,NA,0.006250012463495561,全部過疎,Kaso,2205.6,0,全部過疎,Kaso
01222,2017,北海道,三笠市,10区,NA,NA,4980,8134,0.6122448979591837,46.067,0.19,0.07085668534827862,0.23678943154523618,NA,NA,全部過疎,Kaso,2303.8,0,全部過疎,Kaso
01222,2021,北海道,三笠市,１０区,NA,NA,4539,7138,0.6358924068366489,46.7478175335055,0.2,0.05550603109808986,0.2732947555271412,NA,NA,全部過疎,Kaso,2374.765781,0,全部過疎,Kaso
01223,2009,北海道,根室市,７区,NA,0.4377616215025336,18156,24758,0.7333387187979643,26.479,0.32,0.06367167708157406,0.29088554861228394,0.14687607289024968,NA,全部過疎,Kaso,2768.7,0,全部過疎,Kaso
01223,2012,北海道,根室市,７区,0.05571174903817697,0.4064072210713229,13516,24758,0.5459245496405203,26.479,0.3,0.05774732720975757,0.28459569341966573,0.12181152765165715,-0.002035578171580593,全部過疎,Kaso,2713.3,0,全部過疎,Kaso
01223,2014,北海道,根室市,７区,0.07832242350433856,0.41604506013091797,13138,23212,0.5660003446493194,30.78,0.31,0.11667971808927173,0.36562255285826156,0.0504225072726564,-0.03835729458493317,全部過疎,Kaso,2766.1,0,全部過疎,Kaso
01223,2017,北海道,根室市,７区,0.3133620310990073,0.6866379689009927,11383,23212,0.49039290022402204,30.78,0.34,0.09440769693325315,0.2690490507688343,0.4175889181321584,0.21895433416575413,全部過疎,Kaso,2895.7,0,全部過疎,Kaso
01223,2021,北海道,根室市,７区,0.09199544764795144,0.6222496206373292,10544,21090,0.4999525841631105,35.2187920557889,0.35,0.0894324750490646,0.4448419650818878,0.17740765555544147,0.0025629725988868396,全部過疎,Kaso,2874.038106,0,全部過疎,Kaso
01224,2009,北海道,千歳市,５区,NA,0.5378579397545556,53780,76901,0.699340710783995,17.406,0.8,0.03741363577108591,0.3734845522096206,0.16437338754493502,NA,Normal,Normal,2914.8,0,Normal,Normal
01224,2012,北海道,千歳市,５区,0.041750385496004856,0.59812625578244,42802,76901,0.5565857401074108,17.406,0.75,0.03272919637517825,0.39284235705414233,0.20528389872829772,0.009021189120826605,Normal,Normal,2844.8,0,Normal,Normal
01224,2014,北海道,千歳市,５区,0.07949423542249846,0.6484793851117332,42154,79333,0.5313551737612343,20.888,0.76,0.06548456703255465,0.447040060043156,0.2014393250685772,0.014009668389943816,Normal,Normal,2760.6,0,Normal,Normal
01224,2017,北海道,千歳市,５区,NA,0.6243025142831736,44983,79333,0.5670149874579304,20.888,0.79,0.04037756801776791,0.44035535813436977,0.18394715614880386,NA,Normal,Normal,2929.8,0,Normal,Normal
01224,2021,北海道,千歳市,５区,0.03908093849784812,0.6145356101624323,43218,79179,0.5458265449172129,23.293069388427,0.79,0.040998551750702446,0.4517320473968503,0.162803562765582,-0.0019176132528543263,Normal,Normal,2903.448592,0,Normal,Normal
01225,2009,北海道,滝川市,10区,NA,0.3387786553650549,25955,36837,0.7045904932540652,27.593,0.4,0.06730369754881595,0.23137062356007101,0.1074080318049839,NA,Normal,Normal,2670.9,0,Normal,Normal
01225,2012,北海道,滝川市,10区,0.06720443170222071,NA,20579,36837,0.5586502701088579,27.593,0.36,0.06264809022841437,0.26011752440526964,NA,0.004556341473806333,Normal,Normal,2603.3,0,Normal,Normal
01225,2014,北海道,滝川市,10区,0.12401660839160839,NA,18304,35669,0.5131626902912894,32.416,0.36,0.11186118875586731,0.2941300564316228,NA,0.012155419635741072,Normal,Normal,2616,0,Normal,Normal
01225,2017,北海道,滝川市,10区,NA,NA,20586,35669,0.5771398132832432,32.416,0.39,0.07550135759538894,0.2871909684180441,NA,NA,Normal,Normal,2677,0,Normal,Normal
01225,2021,北海道,滝川市,１０区,NA,NA,19667,33498,0.5871096781897427,35.1508031769543,0.4,0.0669223814940134,0.33844757941090037,NA,NA,Normal,Normal,2734.391421,0,Normal,Normal
01226,2009,北海道,砂川市,10区,NA,0.31840193704600483,12390,16452,0.7530999270605397,31.129,0.34,0.0650347972162227,0.18646508279337654,0.1319368542526283,NA,全部過疎,Kaso,2724.9,0,全部過疎,Kaso
01226,2012,北海道,砂川市,10区,0.06673917342297805,NA,10114,16452,0.6147580841235109,31.129,0.3,0.061526479750778816,0.21281152647975077,NA,0.005212693672199238,全部過疎,Kaso,2644.5,0,全部過疎,Kaso
01226,2014,北海道,砂川市,10区,0.10366197183098591,NA,8875,15464,0.5739136057941024,36.114,0.3,0.0996130458817026,0.23847429519071311,NA,0.0040489259492833135,全部過疎,Kaso,2657.2,0,全部過疎,Kaso
01226,2017,北海道,砂川市,10区,NA,NA,9825,15464,0.6353466114847387,36.114,0.31,0.06759624128523795,0.24219460442558352,NA,NA,全部過疎,Kaso,2730.5,0,全部過疎,Kaso
01226,2021,北海道,砂川市,１０区,NA,NA,9337,14285,0.6536226811340567,39.282244352683996,0.32,0.055793079926579725,0.2845233309665809,NA,NA,全部過疎,Kaso,2816.456467,0,全部過疎,Kaso
01227,2009,北海道,歌志内市,10区,NA,0.27216628775576485,3079,3951,0.7792963806631232,41.213,0.13,0.09678456591639871,0.16141479099678457,0.11075149675898027,NA,全部過疎,Kaso,2050.5,0,全部過疎,Kaso
01227,2012,北海道,歌志内市,10区,0.09235798937474458,NA,2447,3951,0.6193368767400658,41.213,0.11,0.08904390644234715,0.21501846532622076,NA,0.003314082932397433,全部過疎,Kaso,2085.9,0,全部過疎,Kaso
01227,2014,北海道,歌志内市,10区,0.14239332096474955,NA,2156,3308,0.6517533252720678,46.639,0.1,0.14471243042671614,0.23283858998144713,NA,-0.0023191094619665897,全部過疎,Kaso,2128.4,0,全部過疎,Kaso
01227,2017,北海道,歌志内市,10区,NA,NA,2181,3308,0.659310761789601,46.639,0.11,0.11422018348623854,0.22155963302752293,NA,NA,全部過疎,Kaso,2160.1,0,全部過疎,Kaso
01227,2021,北海道,歌志内市,１０区,NA,NA,1928,2772,0.6955266955266955,52.575606513791996,0.11,0.08633479149088533,0.2738348908023786,NA,NA,全部過疎,Kaso,2262.59738,0,全部過疎,Kaso
01228,2009,北海道,深川市,10区,NA,0.3119069283764461,15386,20786,0.74020975656692,34.94,0.26,0.0833115866388309,0.2340814196242171,0.07782550875222902,NA,全部過疎,Kaso,2642,0,全部過疎,Kaso
01228,2012,北海道,深川市,10区,0.07734761120263592,NA,12140,20786,0.5840469546810353,34.94,0.23,0.07378063877197326,0.2835685400676735,NA,0.00356697243066266,全部過疎,Kaso,2599.5,0,全部過疎,Kaso
01228,2014,北海道,深川市,10区,0.12351868732907931,NA,10970,19384,0.5659306644655386,39.326,0.23,0.11971123092387828,0.2760668920771269,NA,0.0038074564052010262,全部過疎,Kaso,2545.9,0,全部過疎,Kaso
01228,2017,北海道,深川市,10区,NA,NA,11699,19384,0.6035390012381345,39.326,0.26,0.08859452950283847,0.2714605195252021,NA,NA,全部過疎,Kaso,2648.9,0,全部過疎,Kaso
01228,2021,北海道,深川市,１０区,NA,NA,11087,17463,0.634885185821451,41.964419944876,0.26,0.08575368435236069,0.3266544417880921,NA,NA,全部過疎,Kaso,2718.675996,0,全部過疎,Kaso
01229,2009,北海道,富良野市,６区,0.04357955324105797,0.42243387693572704,14594,20390,0.7157430112800393,26.844,0.35,0.05494885264030965,0.30066353331490187,0.12177034362082517,-0.01136929939925168,Normal,Normal,2735.3,0,Normal,Normal
01229,2012,北海道,富良野市,６区,0.06788352890047805,0.48013906996957845,11505,20390,0.56424717999019125,26.844,0.32,0.05650356956294619,0.3079401009925126,0.17219896897706582,0.011379959337531859,Normal,Normal,2635.8,0,Normal,Normal
01229,2014,北海道,富良野市,６区,0.0980297933685728,0.4684286400768861,10405,19583,0.5313281928203033,30.938,0.32,0.10227054069655571,0.3232634212045411,0.14516521887234501,-0.004240747327982908,Normal,Normal,2637.8,0,Normal,Normal
01229,2017,北海道,富良野市,６区,NA,0.4935237757274663,11272,19583,0.5756012868304141,30.938,0.35,0.06772515249372085,0.3179045568711877,0.17561921885627862,NA,Normal,Normal,2763.1,0,Normal,Normal
01229,2021,北海道,富良野市,６区,NA,0.5457351290684624,10692,17690,0.6044092707744488,34.001153070049,0.36,0.05261155481034676,0.35943300917448473,0.1863021198939777,NA,Normal,Normal,2754.438404,0,Normal,Normal
01230,2009,北海道,登別市,９区,0.05384519506419045,0.23392122647388758,32092,43959,0.7300439045474192,28.358,0.49,0.06709526961016041,0.18124231823768555,0.05267890823620203,-0.013250074545969957,Normal,Normal,2683.6,0,Normal,Normal
01230,2012,北海道,登別市,９区,0.10350448247758762,0.617481662591687,24540,43959,0.558247457858459,28.358,0.44,0.06500917057265132,0.22946810678622376,0.38801355580546326,0.0384953119049363,Normal,Normal,2549.4,0,Normal,Normal
01230,2014,北海道,登別市,９区,0.10783135212145496,0.49508036151551577,22461,43057,0.5216573379473721,33.455,0.44,0.11268235925892778,0.251588651212745,0.24349171030277078,-0.004851007137472815,Normal,Normal,2508.1,0,Normal,Normal
01230,2017,北海道,登別市,９区,0.12748695368558383,0.5090508806262231,24528,43057,0.5696634693545765,33.455,0.46,0.08121058235727742,0.2567368334834958,0.25231404714272726,0.04627637132830641,Normal,Normal,2572.2,0,Normal,Normal
01230,2021,北海道,登別市,９区,NA,0.5060011265652757,23079,39815,0.5796559085771694,36.755910912949304,0.46,0.07534337072023214,0.3005836280917823,0.20541749847349344,NA,Normal,Normal,2669.137225,0,Normal,Normal
01231,2009,北海道,恵庭市,５区,NA,0.5137161841480778,42140,57485,0.7330607984691658,20.793,0.65,0.051207022677395755,0.33822592444014443,0.17549025970793342,NA,Normal,Normal,2870,0,Normal,Normal
01231,2012,北海道,恵庭市,５区,0.05310474597532929,0.5644992682416893,33481,57485,0.5824301991823954,20.793,0.58,0.04486633997476452,0.35810909944540625,0.20639016879628302,0.008238406000564774,Normal,Normal,2754.3,0,Normal,Normal
01231,2014,北海道,恵庭市,５区,0.09490940465918896,0.6005485024035498,32452,58473,0.5549911925162041,25.057,0.56,0.08624186468896625,0.39013167852277886,0.210416823880771,0.00866753997022271,Normal,Normal,2701.2,0,Normal,Normal
01231,2017,北海道,恵庭市,５区,NA,0.5657399004482578,36363,58473,0.621876763634498,25.057,0.57,0.054751192910702115,0.39536468984321743,0.1703752106050404,NA,Normal,Normal,2771.5,0,Normal,Normal
01231,2021,北海道,恵庭市,５区,0.044036285000140424,0.5817395455949673,35607,57342,0.6209584597677096,28.1175490505875,0.6,0.051607493754752404,0.4290746555514301,0.15266489004353723,-0.00757120875461198,Normal,Normal,2779.885436,0,Normal,Normal
01233,2009,北海道,伊達市,９区,0.06619520337345164,0.24119300711587455,22766,30878,0.7372886845002915,30.432,0.42,0.0734851169383416,0.1906892274982282,0.05050377961764635,-0.007289913564889963,一部過疎,Kaso,2691.4,1,一部過疎,Kaso-Merged
01233,2012,北海道,伊達市,９区,0.14010906693833522,0.5168694193084437,16687,30878,0.5404171254614937,30.432,0.38,0.0784749429857903,0.22437284369335125,0.2924965756150924,0.06163412395254492,一部過疎,Kaso,2648.7,1,一部過疎,Kaso-Merged
01233,2014,北海道,伊達市,９区,0.13261758067467821,0.4219483926066004,16393,30035,0.5457965706675545,34.596,0.38,0.12680871848098174,0.2401856035166982,0.18176278908990218,0.0058088621936964735,一部過疎,Kaso,2599.5,1,一部過疎,Kaso-Merged
01233,2017,北海道,伊達市,９区,0.1588854137048621,0.4454933181688939,17585,30035,0.5854836024637923,34.596,0.39,0.08848250795093139,0.25255565651976375,0.19293766164913018,0.0704029057539307,一部過疎,Kaso,2674.3,1,一部過疎,Kaso-Merged
01233,2021,北海道,伊達市,９区,NA,0.4794174289841117,16616,28416,0.584740990990991,37.6566642564473,0.39,0.08368431201149436,0.2935360003379113,0.18588142864620044,NA,一部過疎,Kaso,2693.327319,1,一部過疎,Kaso-Merged
01234,2009,北海道,北広島市,５区,NA,0.40450635203877805,37547,50227,0.74754614052203,22.446,0.68,0.07482014388489208,0.22792432720490274,0.1765820248338753,NA,Normal,Normal,2924.9,1,Normal,Normal-Merged
